NameID	Name
1100088	Alternanthera obovata (M. Martens & Galeotti) Millsp.
1100091	Alternanthera paronychioides A. St.-Hil.
1100099	Alternanthera pubiflora (Benth.) Kuntze
1100414	Alternanthera pungens Kunth
50009374	Alternanthera pycnantha (Benth.) Standl.
1101164	Alternanthera sessilis (L.) R. Br. ex DC.
1100108	Alternanthera tenella Colla
40010999	Alternanthera Forssk.
13046211	Alysicarpus vaginalis (L.) DC.
40011128	Alysicarpus Neck. ex Desv.
1100419	Amaranthus australis (A. Gray) J.D. Sauer
1100005	Amaranthus dubius Mart. ex Thell.
1100433	Amaranthus greggii S. Watson
1100008	Amaranthus hybridus L.
1100010	Amaranthus lividus L.
1101123	Amaranthus polygonoides L.
1100012	Amaranthus retroflexus L.
1101116	Amaranthus scariosus Benth.
1100013	Amaranthus spinosus L.
1100015	Amaranthus viridis L.
40011305	Amaranthus L.
2701650	Ambrosia cumanensis Kunth
2709273	Ambrosia hispida Pursh
40011701	Ambrosia L.
50284921	Ambrosiinae Less.
13046605	Amicia zygomeris DC.
19200014	Ammannia auriculata Willd.
19200303	Ammannia coccinea Rottb.
19200239	Ammannia latifolia L.
19200017	Ammannia robusta Heer & Regel
40012010	Ammannia L.
1700290	Ammi majus L.
40012023	Ammi L.
8000010	Amoreuxia wrightii A. Gray
40012243	Amoreuxia DC.
27903497	Amphidasya ambigua (Standl.) Standl.
50198812	Amphidasya longicalycina (Dwyer) C.M. Taylor
50198814	Amphidasya panamensis C.M. Taylor
27903498	Amphidasya spathulata Dwyer
40012532	Amphidasya Standl.
26400001	Anagallis arvensis L.
26400320	Anagallis minima (L.) E.H.L. Krause
26400106	Anagallis pumila Sw.
40013199	Anagallis L.
4301622	Ananas ananassoides (Baker) L.B. Sm.
4300877	Ananas comosus (L.) Merr.
40013279	Ananas Mill.
100381504	Anastaticeae DC.
50212117	Anathallis dolichopus (Schltr.) Pridgeon & M.W. Chase
50212145	Anathallis obovata (Lindl.) Pridgeon & M.W. Chase
40013487	Anathallis Barb. Rodr.
50292359	Anchonieae DC.
50256911	Ancipitia (Luer) Luer
50256914	Ancipitia caniceps (Luer) Luer
50256917	Ancipitia crocodiliceps (Rchb. f.) Luer
50256922	Ancipitia eumecocaulon (Schltr.) Luer
50256925	Ancipitia harpago (Luer) Luer
50309984	Ancipitia instar (Luer) Luer
50326119	Andinocleome magnifica (Briq.) Iltis & Cochrane
50298089	Andinocleome pilosa (Benth.) Iltis & Cochrane
50297861	Andinocleome Iltis & Cochrane
4301637	Androlepis skinneri Brongn. ex Houllet
40014072	Androlepis Brongn. ex Houllet
