NameID	Name
27900976	Faramea brachysiphon Standl.
27912363	Faramea calophylla Standl.
50073193	Faramea correae C.M. Taylor
27903231	Faramea eurycarpa Donn. Sm.
50049756	Faramea flavicans (Humb. & Bonpl. ex Roem. & Schult.) Standl.
50322450	Faramea frondosa C.M. Taylor
27901006	Faramea glandulosa Poepp. & Endl.
27901022	Faramea lehmannii Standl.
27903233	Faramea liesneri Dwyer
27903234	Faramea luteovirens Standl.
27901031	Faramea macrura Standl.
27902704	Faramea occidentalis (L.) A. Rich.
27903235	Faramea ovalis Standl.
27903236	Faramea papillata Dwyer & M.V. Hayden
50068422	Faramea papirifolia (Standl. ex Steyerm.) C.M. Taylor
27908244	Faramea parvibractea Steyerm.
27901074	Faramea quinqueflora Poepp. & Endl.
27903238	Faramea scalaris Standl.
27901084	Faramea spathacea Müll. Arg. ex Standl.
27903239	Faramea suerrensis (Donn. Sm.) Donn. Sm.
