NameID	Name
1800751	Anechites nerium (Aubl.) Urb.
26604083	Anemia adiantifolia (L.) Sw.
26617001	Anemia aurita (Sw.) Sw.
50007833	Anemia breuteliana C. Presl
26608313	Anemia cicutaria Poepp. ex Spreng.
26617000	Anemia coriacea Griseb.
26616998	Anemia cuneata Kunze ex Spreng.
100451014	Anemia filiculifolia Sw.
26600017	Anemia hirsuta (L.) Sw.
26608318	Anemia hirta (L.) Sw.
26606126	Anemia hispida Kunze
100451038	Anemia laciniata Link
100451039	Anemia obliqua Schrad.
26620093	Anemia obovata Underw. ex Maxon
26600023	Anemia pastinacaria Moritz ex Prantl
26600024	Anemia phyllitidis (L.) Sw.
26612260	Anemia portoricensis Maxon
26600026	Anemia tomentosa (Savigny) Sw.
26619860	Anemia underwoodiana Maxon
100451015	Anemia verticillata Sw.
26619780	Anemia voerkelliana Duek
26604223	Anemia wrightii Baker
26602268	Anetium citrifolium (L.) Splitg.
1800752	Angadenia berteroi (A. DC.) Miers
1803862	Angadenia lindeniana (Müll. Arg.) Miers
50274830	Angelonia pilosella J. Kickx f.
29200988	Angelonia salicariifolia Bonpl.
100289289	Angostura ossana (DC.) Beurton
17800121	Aniba bracteata (Nees) Mez
17800142	Aniba ramageana Mez
29201884	Anisantherina hispidula (Mart.) Pennell
8501587	Aniseia cernua Moric.
8500612	Aniseia martinicensis (Jacq.) Choisy
50070239	Annona bicolor Urb.
100289438	Annona bullata A. Rich.
50227892	Annona cascarilloides Griseb.
1602320	Annona crassivenia Saff.
100289447	Annona cristalensis (Alain) Borhidi & Moncada
1602365	Annona cubensis R.E. Fr.
100289451	Annona domingensis R.E. Fr.
100289452	Annona dumetorum R.E. Fr.
100289453	Annona ekmanii R.E. Fr.
100289454	Annona elliptica R.E. Fr.
100289461	Annona frutescens R.E. Fr.
1600683	Annona glabra L.
100289465	Annona gracilis R.E. Fr.
100289466	Annona haitiensis R.E. Fr.
100289468	Annona havanensis R.E. Fr.
50291468	Annona jamaicensis Sprague
100289478	Annona micrantha Bertero ex Spreng.
100289480	Annona moaensis León & Alain
1600684	Annona montana Macfad.
1600785	Annona mucosa Jacq.
100289494	Annona nipensis Alain
100289497	Annona oblongifolia R.E. Fr.
100289502	Annona praetermissa Rendle
1600093	Annona rosei Saff.
100289507	Annona salicifolia Ekman & R.E. Fr.
100289509	Annona sclerophylla Saff.
1600104	Annona urbaniana R.E. Fr.
19602932	Anoda acerifolia Cav.
19600947	Anoda cristata (L.) Schltdl.
26606998	Anogramma chaerophylla (Desv.) Link
26600874	Anogramma leptophylla (L.) Link
3200035	Anredera vesicaria (Lam.) C.F. Gaertn.
25527777	Anthenantia lanata (Kunth) Benth.
25506661	Anthephora hermaphrodita (L.) Kuntze
2100483	Anthurium acaule (Jacq.) Schott
2100498	Anthurium andraeanum Linden
50158768	Anthurium cordatum (L.) Schott
2100551	Anthurium crenatum (L.) Kunth
2100872	Anthurium cubense Engl.
2100565	Anthurium dominicense Schott
2100600	Anthurium grandifolium (Jacq.) Kunth
2100604	Anthurium gymnopus Griseb.
2100612	Anthurium hookeri Kunth
2105234	Anthurium mancuniense C.D. Adams
2100703	Anthurium palmatum (L.) Schott
2100751	Anthurium scandens (Aubl.) Engl.
50193274	Anthurium thompsoniae Arias
2100798	Anthurium venosum Griseb.
2100809	Anthurium willdenowii Kunth
19101514	Antidaphne wrightii (Griseb.) Kuijt
